Timestamp,Timestamp_ms,TCP_bps,UDP_bps,ICMP_bps,ICMPv6_bps,ARP_bps,Other_bps
2024-11-16 12:27:07,1731740227500,13498560.0,68480.0,20007680.0,0.0,6901440.0,78400.0
2024-11-16 12:27:07,1731740227550,13500800.0,68480.0,19992000.0,0.0,6888000.0,89600.0
2024-11-16 12:27:07,1731740227600,13502080.0,34240.0,20007680.0,0.0,6928320.0,67200.0
2024-11-16 12:27:07,1731740227650,13502080.0,117760.0,19992000.0,0.0,6814080.0,145600.0
2024-11-16 12:27:07,1731740227700,13502080.0,51360.0,20007680.0,0.0,6941760.0,33600.0
2024-11-16 12:27:07,1731740227750,13502080.0,83520.0,19992000.0,0.0,6861120.0,112000.0
2024-11-16 12:27:07,1731740227800,13502080.0,17120.0,20007680.0,0.0,6968640.0,33600.0
2024-11-16 12:27:07,1731740227850,13507200.0,32160.0,19992000.0,0.0,6888000.0,123200.0
2024-11-16 12:27:07,1731740227900,13498560.0,34240.0,20007680.0,0.0,6921600.0,78400.0
2024-11-16 12:27:07,1731740227950,13500800.0,83520.0,19992000.0,0.0,6874560.0,100800.0
2024-11-16 12:27:08,1731740228000,13504320.0,0.0,20007680.0,0.0,6955200.0,56000.0
2024-11-16 12:27:08,1731740228050,13500800.0,85600.0,19992000.0,0.0,6861120.0,112000.0
2024-11-16 12:27:08,1731740228100,13502080.0,51360.0,20007680.0,0.0,6928320.0,56000.0
2024-11-16 12:27:08,1731740228150,13507200.0,134880.0,19992000.0,0.0,6793920.0,156800.0
2024-11-16 12:27:08,1731740228200,13495680.0,83520.0,20007680.0,0.0,6914880.0,44800.0
2024-11-16 12:27:08,1731740228250,13507200.0,85600.0,19992000.0,0.0,6867840.0,100800.0
2024-11-16 12:27:08,1731740228300,13502080.0,17120.0,20007680.0,0.0,6955200.0,44800.0
2024-11-16 12:27:08,1731740228350,13500800.0,34240.0,19992000.0,0.0,6928320.0,67200.0
2024-11-16 12:27:08,1731740228400,13495680.0,51360.0,20007680.0,0.0,6894720.0,100800.0
2024-11-16 12:27:08,1731740228450,13500800.0,34240.0,19992000.0,0.0,6935040.0,56000.0
2024-11-16 12:27:08,1731740228500,13509440.0,85600.0,20007680.0,0.0,6881280.0,89600.0
2024-11-16 12:27:08,1731740228550,13500800.0,34240.0,20007680.0,0.0,6935040.0,56000.0
2024-11-16 12:27:08,1731740228600,13500800.0,83520.0,19992000.0,0.0,6854400.0,123200.0
2024-11-16 12:27:08,1731740228650,13498560.0,17120.0,19992000.0,0.0,6961920.0,33600.0
2024-11-16 12:27:08,1731740228700,13502080.0,68480.0,20007680.0,0.0,6914880.0,56000.0
2024-11-16 12:27:08,1731740228750,13504320.0,51360.0,19992000.0,0.0,6935040.0,44800.0
2024-11-16 12:27:08,1731740228800,13502080.0,100640.0,20007680.0,0.0,6847680.0,112000.0
2024-11-16 12:27:08,1731740228850,13502080.0,0.0,20007680.0,0.0,6975360.0,33600.0
2024-11-16 12:27:08,1731740228900,13498560.0,85600.0,19992000.0,0.0,6820800.0,168000.0
2024-11-16 12:27:08,1731740228950,13504320.0,0.0,20007680.0,0.0,6968640.0,56000.0
2024-11-16 12:27:09,1731740229000,13507200.0,34240.0,19992000.0,0.0,6881280.0,134400.0
2024-11-16 12:27:09,1731740229050,13495680.0,51360.0,20007680.0,0.0,6955200.0,11200.0
2024-11-16 12:27:09,1731740229100,13429440.0,152000.0,19882240.0,0.0,6780480.0,100800.0
2024-11-16 12:27:09,1731740229150,13573440.0,68480.0,20117440.0,0.0,6961920.0,44800.0
2024-11-16 12:27:09,1731740229200,13500800.0,119840.0,19992000.0,0.0,6814080.0,145600.0
2024-11-16 12:27:09,1731740229250,13500800.0,85600.0,19992000.0,0.0,6874560.0,89600.0
2024-11-16 12:27:09,1731740229300,13509440.0,49280.0,20007680.0,0.0,6894720.0,100800.0
2024-11-16 12:27:09,1731740229350,13500800.0,0.0,20007680.0,0.0,6982080.0,33600.0
2024-11-16 12:27:09,1731740229400,13498560.0,132800.0,19992000.0,0.0,6820800.0,123200.0
2024-11-16 12:27:09,1731740229450,13504320.0,0.0,20007680.0,0.0,6948480.0,67200.0
2024-11-16 12:27:09,1731740229500,13500800.0,51360.0,19992000.0,0.0,6894720.0,100800.0
2024-11-16 12:27:09,1731740229550,13500800.0,34240.0,20007680.0,0.0,6955200.0,33600.0
2024-11-16 12:27:09,1731740229600,13500800.0,66400.0,19992000.0,0.0,6867840.0,123200.0
2024-11-16 12:27:09,1731740229650,13504320.0,51360.0,20007680.0,0.0,6908160.0,78400.0
2024-11-16 12:27:09,1731740229700,13498560.0,100640.0,19992000.0,0.0,6888000.0,56000.0
2024-11-16 12:27:09,1731740229750,13504320.0,34240.0,20007680.0,0.0,6935040.0,56000.0
2024-11-16 12:27:09,1731740229800,13498560.0,100640.0,19992000.0,0.0,6847680.0,123200.0
2024-11-16 12:27:09,1731740229850,13504320.0,100640.0,20007680.0,0.0,6847680.0,112000.0
2024-11-16 12:27:09,1731740229900,13500800.0,152000.0,19992000.0,0.0,6814080.0,112000.0
2024-11-16 12:27:09,1731740229950,13500800.0,100640.0,20007680.0,0.0,6854400.0,112000.0
2024-11-16 12:27:10,1731740230000,13500800.0,102720.0,19992000.0,0.0,6820800.0,156800.0
2024-11-16 12:27:10,1731740230050,13500800.0,83520.0,20007680.0,0.0,6820800.0,168000.0
2024-11-16 12:27:10,1731740230100,13500800.0,34240.0,19992000.0,0.0,6921600.0,78400.0
2024-11-16 12:27:10,1731740230150,13502080.0,100640.0,20007680.0,0.0,6840960.0,123200.0
2024-11-16 12:27:10,1731740230200,13507200.0,51360.0,19992000.0,0.0,6941760.0,33600.0
2024-11-16 12:27:10,1731740230250,13502080.0,119840.0,20007680.0,0.0,6840960.0,112000.0
2024-11-16 12:27:10,1731740230300,13500800.0,51360.0,19992000.0,0.0,6888000.0,100800.0
2024-11-16 12:27:10,1731740230350,13500800.0,149920.0,20007680.0,0.0,6814080.0,123200.0
2024-11-16 12:27:10,1731740230400,13500800.0,68480.0,19992000.0,0.0,6908160.0,56000.0
2024-11-16 12:27:10,1731740230450,13507200.0,100640.0,20007680.0,0.0,6827520.0,145600.0
2024-11-16 12:27:10,1731740230500,13498560.0,68480.0,19992000.0,0.0,6908160.0,67200.0
2024-11-16 12:27:10,1731740230550,13507200.0,152000.0,20007680.0,0.0,6760320.0,190400.0
2024-11-16 12:27:10,1731740230600,13405760.0,51360.0,19866560.0,0.0,6881280.0,44800.0
2024-11-16 12:27:10,1731740230650,13599360.0,85600.0,20133120.0,0.0,6894720.0,134400.0
2024-11-16 12:27:10,1731740230700,13500800.0,0.0,19992000.0,0.0,6988800.0,22400.0
2024-11-16 12:27:10,1731740230750,13502080.0,34240.0,20007680.0,0.0,6888000.0,123200.0
2024-11-16 12:27:10,1731740230800,13498560.0,17120.0,19992000.0,0.0,6982080.0,11200.0
2024-11-16 12:27:10,1731740230850,13507200.0,134880.0,20007680.0,0.0,6807360.0,134400.0
2024-11-16 12:27:10,1731740230900,13498560.0,68480.0,19992000.0,0.0,6928320.0,33600.0
2024-11-16 12:27:10,1731740230950,13504320.0,51360.0,20007680.0,0.0,6881280.0,123200.0
2024-11-16 12:27:11,1731740231000,13495680.0,0.0,19992000.0,0.0,6982080.0,22400.0
2024-11-16 12:27:11,1731740231050,13509440.0,134880.0,20007680.0,0.0,6874560.0,44800.0
2024-11-16 12:27:11,1731740231100,13500800.0,85600.0,19992000.0,0.0,6908160.0,44800.0
2024-11-16 12:27:11,1731740231150,13498560.0,102720.0,20007680.0,0.0,6881280.0,67200.0
2024-11-16 12:27:11,1731740231200,13500800.0,68480.0,20007680.0,0.0,6914880.0,56000.0
2024-11-16 12:27:11,1731740231250,13500800.0,152000.0,19992000.0,0.0,6861120.0,44800.0
2024-11-16 12:27:11,1731740231300,13504320.0,34240.0,19992000.0,0.0,6928320.0,67200.0
2024-11-16 12:27:11,1731740231350,13500800.0,102720.0,20007680.0,0.0,6881280.0,67200.0
2024-11-16 12:27:11,1731740231400,13500800.0,68480.0,19992000.0,0.0,6921600.0,44800.0
2024-11-16 12:27:11,1731740231450,13500800.0,17120.0,20007680.0,0.0,6941760.0,67200.0
2024-11-16 12:27:11,1731740231500,13498560.0,66400.0,19992000.0,0.0,6881280.0,100800.0
2024-11-16 12:27:11,1731740231550,13507200.0,51360.0,20007680.0,0.0,6914880.0,67200.0
2024-11-16 12:27:11,1731740231600,13507200.0,119840.0,20007680.0,0.0,6854400.0,89600.0
2024-11-16 12:27:11,1731740231650,13495680.0,51360.0,19992000.0,0.0,6955200.0,11200.0
2024-11-16 12:27:11,1731740231700,13502080.0,134880.0,19992000.0,0.0,6787200.0,168000.0
2024-11-16 12:27:11,1731740231750,13509440.0,51360.0,20007680.0,0.0,6921600.0,67200.0
2024-11-16 12:27:11,1731740231800,13502080.0,119840.0,20007680.0,0.0,6787200.0,179200.0
2024-11-16 12:27:11,1731740231850,13498560.0,34240.0,19992000.0,0.0,6941760.0,56000.0
2024-11-16 12:27:11,1731740231900,13502080.0,154080.0,20007680.0,0.0,6780480.0,156800.0
2024-11-16 12:27:11,1731740231950,13500800.0,51360.0,19992000.0,0.0,6921600.0,56000.0
2024-11-16 12:27:12,1731740232000,13507200.0,117760.0,20007680.0,0.0,6800640.0,168000.0
2024-11-16 12:27:12,1731740232050,13495680.0,34240.0,19992000.0,0.0,6955200.0,33600.0
2024-11-16 12:27:12,1731740232100,13504320.0,0.0,20007680.0,0.0,6935040.0,89600.0
2024-11-16 12:27:12,1731740232150,13500800.0,34240.0,19992000.0,0.0,6935040.0,56000.0
2024-11-16 12:27:12,1731740232200,13507200.0,85600.0,20007680.0,0.0,6854400.0,123200.0
2024-11-16 12:27:12,1731740232250,13498560.0,51360.0,19992000.0,0.0,6948480.0,22400.0
2024-11-16 12:27:12,1731740232300,13507200.0,66400.0,20007680.0,0.0,6901440.0,78400.0
2024-11-16 12:27:12,1731740232350,13502080.0,49280.0,19992000.0,0.0,6888000.0,112000.0
2024-11-16 12:27:12,1731740232400,13502080.0,100640.0,20007680.0,0.0,6881280.0,67200.0
2024-11-16 12:27:12,1731740232450,13417920.0,83520.0,19882240.0,0.0,6820800.0,112000.0
2024-11-16 12:27:12,1731740232500,13582080.0,17120.0,20117440.0,0.0,6948480.0,112000.0
2024-11-16 12:27:12,1731740232550,13500800.0,49280.0,19992000.0,0.0,6867840.0,145600.0
2024-11-16 12:27:12,1731740232600,13500800.0,34240.0,20007680.0,0.0,6941760.0,44800.0
2024-11-16 12:27:12,1731740232650,388800.0,0.0,580160.0,0.0,208320.0,0.0
